subj,PMC,total time,mean x,std x,var x,median x,kurtosis x,skewness x,max x,min x,mean y,std y,var y,median y,kurtosis y,skewness y,max y,min y,mean z,std z,var z,median z,kurtosis z,skewness z,max z,min z,mean Rx,std Rx,var Rx,median Rx,kurtosis Rx,skewness Rx,max Rx,min Rx,mean Ry,std Ry,var Ry,median Ry,kurtosis Ry,skewness Ry,max Ry,min Ry,mean Rz,std Rz,var Rz,median Rz,kurtosis Rz,skewness Rz,max Rz,min Rz,mean tt,std tt,var tt,median tt,kurtosis tt,skewness tt,max tt,min tt,mean tr,std tr,var tr,median tr,kurtosis tr,skewness tr,max tr,min tr
yv98_PD,1,311.2125,0.395759588,0.314805285,0.099102368,0.29593,-1.015828442,0.365233467,1.16373,-0.21734,0.397378484,0.233379609,0.054466042,0.3887,-0.888466877,0.236755665,1.0146,-0.1076,-0.24881486,0.159435402,0.025419647,-0.2276,-0.777792925,-0.141706043,0.1764,-0.745,-0.163143917,0.099700458,0.009940181,-0.156716976,-0.965512251,-0.331878629,0.026682629,-0.411948527,0.023462139,0.046119572,0.002127015,0.024439779,-0.743375269,0.03670289,0.15323878,-0.083843163,-0.101596228,0.061266652,0.003753603,-0.103187591,-0.598457021,0.025402115,0.053060541,-0.245044012,0.612045572,0.974924425,0.950477634,0.134490132,3.92910953,2.048246044,6.448459078,0,0.00541663,0.008379884,7.02224e-05,0.001679458,3.65503568,2.020610765,0.047640939,0
au70_T2s05,1,495.0625,0.202601566,0.130643608,0.017067752,0.26789,0.06305283,-1.183539872,0.36039,-0.17917,-0.228085752,0.321257187,0.10320618,-0.3818,-1.297890899,0.573490532,0.42307,-0.619,0.039944141,0.127005889,0.016130496,0.0988,-0.870513173,-0.702203339,0.22845,-0.3085,0.054803822,0.111030713,0.012327819,0.106671475,-1.294294755,-0.547406212,0.205676036,-0.173598422,0.067292055,0.055701293,0.003102634,0.095368165,-0.288867161,-1.074044199,0.137504683,-0.080946246,0.019770593,0.014354327,0.000206047,0.02136946,-0.149160409,-0.378259013,0.060792546,-0.038226365,0.073162486,0.066372084,0.004405254,0.057842015,-1.274811375,0.438092013,0.253769963,0,0.00073367,0.000669225,4.47863e-07,0.000502388,-0.723200859,0.684317596,0.003415047,0
dl43_T2s05,1,495.075,-0.162088056,0.140966051,0.019871428,-0.2226,-1.615404004,0.087192254,0.089304,-0.48423,-0.084195225,0.077177377,0.005956348,-0.087175,-0.492457995,-0.026083776,0.14181,-0.308,-0.044528774,0.090700185,0.008226524,-0.0395,0.124305944,-0.217864355,0.2765,-0.3546,0.045197964,0.029173938,0.000851119,0.045998675,-0.298575388,-0.035557171,0.148167394,-0.045216753,-0.065908498,0.047097807,0.002218203,-0.089754596,-1.739630645,0.096838614,0.014894416,-0.162857242,-0.063081062,0.019405121,0.000376559,-0.063397409,0.537810612,0.248164505,0.029392035,-0.125456596,0.007028244,0.007602055,5.77912e-05,0.005039695,3.99447477,1.562721608,0.063598687,0,0.000230702,0.000178434,3.18386e-08,0.000214222,-0.144505914,0.63209179,0.001423294,0
dn20_T2s05,1,495.0125,0.382353624,0.458322192,0.210059232,0.37765,-0.812723489,-0.240201964,1.2373,-0.7172,0.581863626,0.221734678,0.049166268,0.60325,0.726257774,-0.999698561,1.2487,-0.1812,-0.325994317,0.208648119,0.043534038,-0.3561402,0.20999864,0.871475882,0.38799,-0.90198,-0.245404536,0.110565497,0.012224729,-0.25581869,0.361577669,0.979515436,0.122142249,-0.506777715,-0.256442482,0.074569293,0.005560579,-0.279645438,1.122102503,1.127020254,0.029501451,-0.47730689,-0.361792529,0.235039555,0.055243593,-0.3864261,-0.727017473,0.502033498,0.190720656,-0.731556921,1.199496836,1.433843404,2.055906908,0.426455298,0.875721102,1.338274958,6.95402852,0,0.156107864,0.160357828,0.025714633,0.103182439,-0.021020903,1.04642246,0.630008758,0
dp20_T2s05,1,495.075,-0.03407631,0.062054986,0.003850821,-0.039485,-0.188918642,0.212488363,0.17636,-0.24106,0.116973935,0.111671256,0.012470469,0.1258,-0.892692202,-0.149756696,0.3845,-0.188,-0.320213182,0.26492905,0.070187402,-0.3457,-0.859965859,0.390222879,0.4163,-0.8779,-0.029967501,0.04002225,0.001601781,-0.033171988,-0.625292588,0.190663507,0.091040072,-0.137755043,-0.000540409,0.018691426,0.000349369,-0.001236884,-0.390375117,0.038555081,0.056483636,-0.062368407,-0.011677921,0.015135363,0.000229079,-0.00980512,-0.180594036,-0.494325801,0.030291405,-0.064825581,0.075062126,0.107463695,0.011548446,0.020188422,3.811064538,1.928011584,0.739956719,0,2.12755e-05,4.34953e-05,1.89184e-09,4.00325e-06,15.13012661,3.548898016,0.000475073,0
iy25_T2s05,1,495.075,0.059455962,0.061269395,0.003753939,0.059915,17.42570057,-2.054503693,0.23771,-0.74672,-0.033842811,0.148769814,0.022132458,0.014715,0.108861423,-0.853559138,0.64136,-0.69042,-0.287230739,0.18537234,0.034362904,-0.2923,-0.629680993,0.229453728,0.2256,-0.7466,0.047459754,0.137317671,0.018856143,-0.01766441,-0.355548504,1.187530777,0.437497148,-0.219983904,0.037332656,0.019042598,0.000362621,0.038166742,24.85345488,-2.789545854,0.08597741,-0.226014767,-0.021139114,0.021564484,0.000465027,-0.026591995,-0.05208271,0.748052842,0.05834288,-0.075161009,0.035225028,0.048384078,0.002341019,0.016597121,12.95391382,2.654716853,0.709414126,0,0.00192091,0.003848056,1.48075e-05,2.12723e-05,5.154065923,2.18129206,0.037464385,0
kc73_T2s05,1,495.075,0.304710288,0.241221151,0.058187644,0.351965,0.785669226,-0.819544697,0.99971,-1.15849,-1.303738223,0.406353913,0.165123502,-1.4099,2.445565022,1.662758144,0.2272,-2.19045,1.796175294,0.637428246,0.406314768,1.7792,0.565220697,-0.529687834,3.322,-0.2316,0.532950731,0.170505515,0.029072131,0.579459639,2.727778889,-1.792377935,0.872559139,-0.090148072,0.206909904,0.110837053,0.012284852,0.208369169,0.426305397,0.006903189,0.662248904,-0.09107567,0.078856939,0.082243935,0.006764065,0.063829678,-0.16091762,0.69123517,0.447063992,-0.066807145,40.34745504,37.39527296,1398.40644,27.73478148,2.469482535,1.612745774,286.128538,0,0.177835529,0.14295552,0.020436281,0.147908965,3.007793306,1.533902446,1.000227078,0
me21_T2s05,1,495.075,-0.20031089,0.106118588,0.011261155,-0.22,0.385353863,0.876792622,0.1504,-0.4098,-0.132292082,0.057247716,0.003277301,-0.1403,0.876471808,0.727941091,0.3416,-0.3277,-0.084220444,0.105722344,0.011177214,-0.0856,-0.069814142,0.167536645,0.52961,-0.5541,0.044423742,0.026465436,0.000700419,0.049375958,1.524724982,-0.851310865,0.160855488,-0.192443701,-0.120236766,0.053689813,0.002882596,-0.129249681,0.508606733,0.930578001,0.057239899,-0.218818016,-0.012175707,0.018948362,0.00035904,-0.008449336,6.69708206,-2.424250424,0.029009582,-0.108542252,0.011871109,0.013530355,0.00018307,0.006019321,5.80126055,1.747565596,0.188006991,0,0.00057315,0.000537312,2.88704e-07,0.000399105,0.110125855,0.850989965,0.003298608,0
mf79_T2s05,1,495.05,-0.03834239,0.138722588,0.019243956,-0.0699,-0.363691499,0.570726048,0.3755,-0.4443,-0.845903542,0.428107289,0.183275851,-0.83705,-0.27726582,0.262046642,1.5755,-1.6272,0.539170774,0.370825752,0.137511738,0.4592,-0.945023616,0.174333223,1.3436,-0.66794,0.349253901,0.175715808,0.030876045,0.349344514,-0.494314553,-0.239088777,0.693355511,-0.548719017,-0.140890087,0.086550239,0.007490944,-0.139931565,-0.610981402,0.073769206,0.092884786,-0.495879887,-0.06437198,0.050590694,0.002559418,-0.04880936,-0.725144428,-0.322810154,0.028450204,-0.362971146,3.164699651,4.30604302,18.54200649,0.90891125,0.992153893,1.448051646,19.552831,0,0.054702032,0.060687416,0.003682962,0.02608289,-0.678570042,0.863971337,0.261824039,0
nv85_T2s05,1,495.0625,1.037895443,0.41004,0.168132801,1.0931,0.019315393,-0.748737116,1.9111,-0.222,-0.067309466,0.327427797,0.107208962,-0.0676,-0.232888589,-0.016165163,0.85816,-1.62686,0.475205079,0.500305067,0.25030516,0.481,-0.06248713,0.077250742,2.51449,-0.76811,-0.021352168,0.137506718,0.018908098,-0.02565103,-0.054628488,0.214793427,0.651076925,-0.382889772,0.172248401,0.079587823,0.006334222,0.189621385,-0.481580903,-0.601542302,0.410841273,-0.060528061,-0.198064255,0.093619798,0.008764667,-0.193404529,-0.059515764,0.478165666,0.09245729,-0.411335422,4.875641736,6.498339256,42.22841309,2.950201948,25.91655774,3.516387212,121.3826759,0,0.013754131,0.013345306,0.000178097,0.011089983,27.8222031,2.882001199,0.265188259,0
pa30_T2s05,1,495.075,0.060602496,0.342557792,0.117345841,-0.0784,3.731009684,2.136833575,1.3922,-0.62234,2.066488929,1.997987404,3.991953665,2.78645,2.29478622,-1.378082335,5.5935,-6.478,-0.796897934,1.374318965,1.888752617,-1.24155,3.599137416,1.78727428,4.759,-2.8337,-0.854258065,0.749016878,0.561026283,-1.130965521,1.786944493,1.26195273,2.169594045,-2.144866206,-0.186985045,0.17206695,0.029607035,-0.205615675,1.063651969,0.95302366,0.524623434,-0.500587493,-0.031717988,0.061459813,0.003777309,-0.035207634,0.633198633,-0.315368352,0.216734872,-0.294668334,205.6590113,344.0557469,118374.3569,106.7926981,23.35515778,4.025171978,4407.70122,0,2.971593638,3.573292585,12.7684199,1.959834674,4.465124688,1.864316328,24.9626942,0
qg37_T2s05,1,495.0625,-0.206532279,0.188469091,0.035520598,-0.1827,-0.156067952,-0.487564824,0.3204,-1.2278,0.154557527,0.168515797,0.028397574,0.1302,3.323467383,1.259336763,1.69726,-0.18664,-0.318779942,0.135599847,0.018387318,-0.310465,1.116028367,-0.345538565,0.06232,-1.23419,-0.085402165,0.067545856,0.004562443,-0.078422017,1.836180534,-0.852321609,0.082443169,-0.604505016,-0.016285633,0.049153535,0.00241607,-0.011862796,-0.733710717,-0.186683966,0.104798332,-0.268525271,0.078595982,0.048082784,0.002311954,0.083264376,-0.395113381,-0.254740467,0.234633967,-0.057867844,0.120539732,0.391425098,0.153213607,0.026013738,1313.773521,31.18430004,18.8547603,0,0.000999678,0.003159119,9.98003e-06,0.00027294,1246.903188,30.04971347,0.15931799,0
sc17_T2s05,1,494.9375,-0.041759078,0.207050181,0.042869777,0.01985,-1.230721678,-0.389676294,0.3416,-0.4788,-0.581965148,0.875837441,0.767091223,-0.33255,-1.444471418,-0.284229482,0.566,-2.2471,0.734954865,0.834325823,0.696099579,0.6098,-1.493199832,0.245929073,2.3328,-0.3298,0.296870075,0.398732732,0.158987791,0.223430953,-1.539432532,0.207306841,1.031126798,-0.221517437,-0.266749219,0.095430007,0.009106886,-0.292788829,-0.917331472,0.566817385,0.010719405,-0.403919883,-0.264367258,0.094108953,0.008856495,-0.27610211,-0.337451437,0.426361007,0.008435877,-0.446063406,13.72981095,23.26817106,541.4077843,0.245259488,4.324771411,2.179209615,109.3493405,0,0.262538494,0.305154757,0.093119426,0.101590147,0.711685433,1.189200247,1.359228235,0
um68_T2s05,1,495.0625,0.252779715,0.052817739,0.002789714,0.262555,8.920777308,-2.664006189,0.34966,-0.05153,-0.046926454,0.066653989,0.004442754,-0.05075,-0.020872429,0.093237359,0.2534,-0.2378,-0.203737525,0.116548793,0.013583621,-0.1802,-0.650210474,-0.416981967,0.0686,-0.6347,0.001943646,0.025304647,0.000640325,0.002243982,0.106410253,-0.069429196,0.088720463,-0.116577543,0.03542465,0.011148958,0.000124299,0.036401302,1.465126122,-0.569988239,0.075853397,-0.04879159,-0.060748057,0.013175413,0.000173592,-0.062087789,3.458936328,1.354001293,0.001077654,-0.097518898,0.019753293,0.018118945,0.000328296,0.012718327,11.1644652,2.4197863,0.292142488,0,3.87689e-05,2.61401e-05,6.83305e-10,3.36792e-05,32.03220275,2.900829226,0.000568397,0
ut70_T2s05,1,495.0625,0.042028837,0.110796454,0.012275854,0.02045,-1.204499707,0.202894349,0.348,-0.2084,0.171236093,0.138003601,0.019044994,0.15976,-0.292041206,0.204729131,0.63756,-0.24472,-0.406717713,0.30715491,0.094344139,-0.426231,-1.220494107,-0.016069372,0.371749,-1.083501,-0.140308228,0.109471594,0.01198403,-0.147659984,-0.941992661,0.093939465,0.152293202,-0.453893266,-0.019778824,0.054716252,0.002993868,-0.019481796,1.981493687,0.771129405,0.279417064,-0.179007802,-0.051696886,0.044667873,0.001995219,-0.049216194,-0.182496825,-0.259111584,0.107142979,-0.196244134,0.207074274,0.324480584,0.105287649,0.04696163,5.069978449,2.191149213,2.109151516,0,0.002552894,0.004050987,1.64105e-05,0.001005964,21.75436366,3.620082942,0.057858528,0
vk04_T2s05,1,495.0625,-0.328137525,0.102375956,0.010480836,-0.3348,-0.598658512,0.215355289,0.0448,-0.5588,-0.220715718,0.197704804,0.039087189,-0.209,-1.178046184,-0.11335167,0.2597,-0.7173,-0.14635144,0.20647082,0.042630199,-0.20675,-1.414026079,0.170511234,0.3952,-0.5861,0.0911569,0.06774659,0.0045896,0.078203094,-1.108410327,0.263990187,0.278250577,-0.07333475,-0.038559494,0.038608929,0.001490649,-0.034530169,-0.293533292,-0.564944952,0.045715435,-0.140691381,0.107480416,0.037424676,0.001400606,0.103601351,-0.206435347,0.369310474,0.212396388,-0.020652864,0.079125318,0.045981247,0.002114275,0.069137812,1.798463911,1.145268829,0.438063809,0,0.000987204,0.000785087,6.16362e-07,0.000790657,2.353914687,1.312668613,0.006226386,0
vq83_T2s05,1,495.0625,0.112223266,0.127410142,0.016233344,0.0814035,5.76085967,1.500396224,1.00806,-0.55405,-0.033962646,0.17110074,0.029275463,-0.0378,46.50565885,5.335419677,2.3346,-0.40527,-0.038845491,0.191849832,0.036806358,-0.06115,45.14155459,5.027696952,2.32901,-0.9279,0.007119246,0.062999338,0.003968917,0.009142813,65.42111601,-5.745490438,0.164695726,-0.974081807,0.017906664,0.040224254,0.001617991,0.0062174,21.16851502,3.344403963,0.404963868,-0.201626623,-0.027079973,0.028130354,0.000791317,-0.02513204,6.91858481,1.033782642,0.19129278,-0.116929098,0.159352124,1.670675189,2.791155589,0.001034624,244.0513043,14.74165931,35.80776589,0,0.00141187,0.030014328,0.00090086,4.59725e-06,890.4317308,29.32340239,1.062974642,0
ws31_T2s05,1,495.025,0.345250788,0.258169657,0.066651572,0.36865,-0.934796181,0.115260711,1.2617,-0.1867,-0.004695207,0.087633128,0.007679565,0.01165,-1.093265621,-0.192885333,0.3921,-0.2007,-0.102838179,0.141504448,0.020023509,-0.08925,-0.78602836,-0.21496733,0.22728,-0.59885,0.024015497,0.03342825,0.001117448,0.026660881,-0.827379423,-0.147365096,0.113978528,-0.133024569,-0.00608031,0.067185491,0.00451389,-0.011722799,-0.951082184,0.18564921,0.148713281,-0.161337516,-0.112530344,0.082461494,0.006799898,-0.07758353,0.46167699,-1.340209448,0.01857076,-0.407484149,0.097749871,0.169915198,0.028871174,0.029359878,32.6982277,4.220376009,2.570237819,0,0.001525668,0.003205858,1.02775e-05,0.000177672,9.07059754,2.830277954,0.028564489,0
ww25_T2s05,1,495.025,-0.018564459,0.081752955,0.006683546,-0.03595,0.425911101,0.709887333,0.3626,-0.2742,0.104647889,0.070072927,0.004910215,0.09815,-0.72116557,0.144050984,0.3168,-0.0773,-0.23499191,0.143616622,0.020625734,-0.2174,-0.647277429,-0.116588223,0.3645,-0.6588,-0.047335199,0.030579678,0.000935117,-0.043996685,-0.528657848,-0.173995858,0.041797767,-0.162252048,-0.019318296,0.009561621,9.14246e-05,-0.019653696,1.20342443,0.189689147,0.036394742,-0.067579767,-0.000765842,0.020841448,0.000434366,0.004213723,0.379017276,-0.794543832,0.050973563,-0.125530534,0.018149666,0.028409665,0.000807109,0.004037542,6.739166123,2.277037499,0.298140123,0,2.99149e-05,5.27612e-05,2.78375e-09,7.65634e-06,59.1288645,5.373749323,0.000982915,0
xi27_T2s05,1,495.075,-0.070487322,0.205810744,0.042358062,-0.06643,-0.05462552,0.722989208,0.54427,-0.41138,-0.031072567,0.322205223,0.103816205,-0.043015,1.440967708,0.512293992,1.27814,-1.14726,0.176181944,0.158309464,0.025061886,0.1774,-0.141783873,0.04633527,0.6937,-0.3268,0.011840222,0.110075939,0.012116712,0.016800454,1.000305144,-0.464037308,0.366732706,-0.411079132,0.11742388,0.086927328,0.00755636,0.091196708,2.411468211,1.695450755,0.395881974,-0.049660998,0.178403404,0.085687278,0.00734231,0.211956888,-0.199091655,-0.985307462,0.347792028,-0.046848436,0.094104595,0.225469314,0.050836412,0.014660503,36.69621307,5.245020677,2.771795492,0,0.009112438,0.017485682,0.000305749,0.003164757,7.852924851,2.960876995,0.100306244,0
xx54_T2s05,1,495.0625,-0.068751188,0.09710802,0.009429968,-0.09818,-0.821711408,0.527223461,0.21558,-0.24356,-2.320810311,0.762344381,0.581168956,-2.4899227,-0.121563597,0.372870139,0.0376013,-3.8331727,1.422479066,0.476174918,0.226742553,1.490925,-0.196966828,-0.204480443,2.48651,-0.02117,0.760207979,0.260591969,0.067908175,0.817725085,-0.230121632,-0.36586239,1.272406599,-0.030789724,0.115291758,0.085565881,0.00732152,0.104492831,-1.057795186,0.521771996,0.311841926,-0.029735165,0.158857237,0.086546255,0.007490254,0.156365437,-0.812667617,0.279060303,0.37482155,-0.024843245,90.24218465,92.73315889,8599.438757,71.60417725,1.257588403,1.427369528,426.6548277,0,0.676055901,0.733438724,0.537932361,0.505892914,1.102343858,1.420813853,3.279190248,0
yv98_T2s05,1,495.0625,-0.243854224,0.284318294,0.080836892,-0.23355,-0.825535641,-0.103201799,0.44181,-0.935,-0.154466579,0.165588194,0.02741945,-0.17475,-1.336988316,0.100522339,0.1977,-0.5422,0.112712475,0.107803545,0.011621604,0.13165,-0.892726663,-0.240853129,0.444,-0.1992,0.023375533,0.068081601,0.004635104,0.027683242,-1.315540078,0.028449013,0.226967525,-0.12300124,-0.139239464,0.092328203,0.008524497,-0.165961481,-0.863326024,0.405346883,0.100043983,-0.302895915,-0.116271541,0.081253074,0.006602062,-0.138800327,1.586827008,1.517621474,0.159296217,-0.247090451,0.096647669,0.155770112,0.024264328,0.014156033,5.496977833,2.279965836,0.994333869,0,0.003892789,0.003863829,1.49292e-05,0.002532266,-0.066652726,0.956008455,0.020770326,0
au70_T2s025,1,947.2,0.015348457,0.32207583,0.10373284,-0.024055,-1.658419132,-0.033667467,0.62669,-0.6015,0.66136611,0.372132635,0.138482698,0.6128,-0.900675597,0.287292692,1.56709,-0.2737,-0.507570752,0.197381967,0.038959641,-0.49891,-0.41983703,0.435602158,0.15812,-1.45839,-0.26727169,0.126488123,0.015999245,-0.255905726,-0.723898206,-0.212782572,0.072766791,-0.623271085,-0.01737328,0.127618211,0.016286408,-0.036710156,-1.673872985,-0.021267947,0.161187658,-0.226784065,0.019191621,0.029076562,0.000845446,0.017971859,-0.889265756,0.064087771,0.132376286,-0.056952906,1.381148984,1.682163209,2.82967306,0.718103278,2.32154337,1.621125542,21.05898551,0,0.016773311,0.021704838,0.0004711,0.006537171,1.801596039,1.644037238,0.167646034,0
dl43_T2s025,1,947.2,-0.370268895,0.356760059,0.12727774,-0.4432,-1.456926189,0.053579058,0.26368,-1.0193,0.063933737,0.210965699,0.044506526,0.00326,-0.530959296,0.704717253,0.654625,-0.409465,-0.125027989,0.17411707,0.030316754,-0.17071,0.190352226,0.976560557,0.434131,-0.50647,-0.041931146,0.069559944,0.004838586,-0.021555687,-0.45404806,-0.757405706,0.107508121,-0.247655147,-0.081748761,0.145756334,0.021244909,-0.111853105,-1.441712927,0.081810587,0.201239222,-0.335766,0.041675755,0.060967401,0.003717024,0.023663842,-1.085788142,0.402491267,0.186919073,-0.086592021,0.196068562,0.244950576,0.060000785,0.094505812,2.650545454,1.736817609,1.388772876,0,0.002285502,0.002447288,5.98922e-06,0.001475471,1.19252686,1.302732146,0.013215894,0
dn20_T2s025,1,947.1375,-1.489780862,0.678319996,0.460118017,-1.64105,-0.110124486,0.854524752,0.15936,-2.9945,0.910242991,0.802397831,0.643842279,0.492935,-1.708576479,0.231115829,2.20299,-0.17119,-1.136148657,0.892433736,0.796437974,-0.7265,-1.401069451,-0.383975512,0.10976,-2.82445,-0.406150101,0.330722368,0.109377285,-0.253337583,-1.704582908,-0.16330574,0.067496354,-0.917965151,0.07562105,0.427076413,0.182394263,-0.036246502,-1.042197891,0.752397048,1.019044903,-0.411338284,0.618113522,0.436638573,0.190653244,0.431317411,-1.416857583,0.248861805,1.333010475,-0.019052417,63.33337197,68.84103513,4739.088118,13.70161561,-1.32993965,0.577403143,272.2618227,0,2.236201615,3.075931358,9.461353718,0.111412877,-0.854136813,0.957989218,9.282467826,0
dp20_T2s025,1,947.2,-0.240278864,0.187192061,0.035040868,-0.205725,-0.854779292,-0.397646576,0.16159,-0.74453,0.135295389,0.220284615,0.048525312,0.0533705,-1.021190057,0.519217743,0.900816,-0.289044,-0.780104622,0.569667474,0.324521031,-0.62151,-1.138063139,-0.20424412,0.29017,-2.21586,-0.075186683,0.108036752,0.01167194,-0.027911531,-1.070864347,-0.544491341,0.131361925,-0.413223501,-0.057118852,0.069667013,0.004853493,-0.032827381,-0.428845871,-0.838633364,0.074408855,-0.231634095,-0.055198371,0.032490473,0.001055631,-0.05080321,-0.809999426,-0.456400277,0.009847779,-0.140735299,2.604566383,4.152806247,17.24579973,0.172369381,3.284027874,1.886696445,30.96280519,0,0.002490225,0.004733068,2.24019e-05,3.46361e-05,4.370645226,2.105422252,0.048423222,0
iy25_T2s025,1,947.2,0.142494027,0.070837577,0.005017962,0.14255,3.608163524,-0.644150501,0.4911,-0.39551,0.174795838,0.162950259,0.026552787,0.15527,-0.877548964,0.164520769,0.683015,-0.200255,-0.667067147,0.328088747,0.107642226,-0.6953,-0.411711572,0.4285729,0.3571,-1.3827,-0.059019812,0.049410469,0.002441394,-0.060942527,-0.740736731,0.182153943,0.092302032,-0.213620559,0.016148961,0.020581821,0.000423611,0.013167691,2.277839943,0.12261376,0.154633189,-0.121967659,-0.034106904,0.015914965,0.000253286,-0.03673771,1.680427453,0.981384288,0.086058981,-0.099765446,0.628543815,0.785566251,0.617114334,0.292225275,3.210274022,1.779917112,5.236773074,0,0.000103482,0.000145125,2.10611e-08,4.30514e-05,16.78126723,2.865459361,0.00281516,0
kc73_T2s025,1,947.2,0.108233774,0.55230298,0.305038581,0.144475,-1.435325522,-0.090665342,1.23797,-1.031,-1.605539881,0.680243879,0.462731735,-1.72365,-0.665216859,0.527115879,0.3459,-2.9169,1.705316152,0.674424369,0.45484823,1.7652,-0.569899923,-0.19345448,3.4895,-0.3069,0.642840229,0.275446456,0.07587075,0.690153694,-0.76374033,-0.508658299,1.163091706,-0.10388525,0.082665276,0.154863905,0.023982829,0.078768327,-0.983934104,0.12316272,0.531759436,-0.348536401,0.045561287,0.072634149,0.00527572,0.05353152,-0.650886707,-0.208933962,0.231260624,-0.183851457,63.38672937,67.4013253,4542.938653,40.27612859,2.362248062,1.472352811,417.2034947,0,0.399161336,0.41364273,0.171100308,0.238519111,0.448067877,1.05567824,2.363196282,0
me21_T2s025,1,947.2,0.052982612,0.217863922,0.047464689,-0.00045,-1.439706569,0.155366008,0.6589,-0.3868,-0.443470153,0.539009715,0.290531473,-0.4476,-1.676896118,-0.131960158,0.4813,-1.3632,0.110054828,0.493680863,0.243720794,0.124478,-1.77027241,0.021123549,0.90303,-0.73985,0.244729635,0.281552741,0.079271946,0.21148463,-1.696646542,0.169722132,0.843185249,-0.217594661,-0.075205651,0.18726564,0.03506842,-0.093274009,-1.182730266,0.185750223,0.289812686,-0.401827014,-0.095760416,0.243852565,0.059464073,-0.007384764,-1.646609806,-0.119181,0.267725285,-0.470932153,1.133236372,1.428535137,2.040712638,0.127741659,-0.603657522,0.926295187,7.399065847,0,0.124977041,0.174279047,0.030373186,0.010425124,0.181585578,1.234257224,1.021359027,0
mf79_T2s025,1,947.2125,0.139855745,0.359363414,0.129142063,0.333855,0.037662578,-1.227232932,0.62124,-0.96126,-0.300339467,0.156598645,0.024523136,-0.300255,2.25607338,0.148624309,1.28594,-0.85873,0.113209506,0.285488091,0.08150345,0.10822,-0.069947721,-0.13865682,1.19702,-1.3721,0.096338271,0.079543301,0.006327137,0.079126821,0.632605482,0.640392681,0.36437193,-0.499447173,0.134957773,0.11378896,0.012947928,0.201137224,-0.901798762,-0.858304434,0.495290363,-0.170782038,0.031814114,0.056725071,0.003217734,0.009534322,0.629857066,1.335964549,0.234509342,-0.079001863,0.206506648,0.37649671,0.141749773,0.076598085,183.955682,8.347915498,13.39745479,0,0.003177726,0.003187911,1.01628e-05,0.002768652,494.9065732,14.53286133,0.138388335,0
nv85_T2s025,1,947.1875,4.645039497,1.813284219,3.28799966,5.37655,0.262708079,-1.177310876,6.7807,-0.3153,-0.748867533,0.71804212,0.515584487,-0.851735,-1.306914237,0.117206379,0.7089,-2.4526,0.407763722,0.545208736,0.297252565,0.40702,-0.361591796,0.111514248,2.4697,-0.8419,0.282298283,0.277826074,0.077187327,0.318322399,-1.272172288,0.00044037,1.040041424,-0.250272107,-0.02353803,0.073681587,0.005428976,-0.009626139,-0.354824706,-0.452767314,0.219429215,-0.249344358,-1.608651343,0.64114486,0.411066732,-1.818714123,0.042823466,1.039945746,0.14444592,-2.387487906,908.8221205,693.6228059,481112.5968,911.6537989,-1.268246014,0.179517871,2864.68953,0,13.29055538,10.69421424,114.3662181,11.88955395,-1.386654023,0.231377452,39.18571569,0
pa30_T2s025,1,947.2,0.564561923,0.251524441,0.063264544,0.64635,0.093310185,-0.992449962,1.2651,-0.3937,-0.345671271,0.192450439,0.037037172,-0.3458,-0.539597857,0.084474534,0.3952,-0.938,0.044059925,0.108335238,0.011736524,0.0363,0.027565469,0.254461829,0.4691,-0.5053,0.102459424,0.066536906,0.00442716,0.100937956,-0.473755696,0.007745123,0.309352723,-0.158880175,0.400029262,0.147873935,0.021866701,0.448786382,0.546789037,-1.177377844,0.708880305,-0.098635392,0.148829715,0.043960085,0.001932489,0.1548026,3.439919613,-0.848785789,0.526791303,-0.077493827,0.429684828,0.431894761,0.186533085,0.299383059,1.397167786,1.254744991,2.899791508,0,0.061766002,0.045608542,0.002080139,0.058157969,-0.94026848,0.202175364,0.30333544,0
